time,inflow,outflow,netflow
2023-01-09,2896071232.569564,3149253128.549987,-253181895.98042297
2023-01-10,6652663096.35479,6711481285.601129,-58818189.246338844
2023-01-11,3407692392.267157,3369071259.1082773,38621133.15887976
2023-01-12,5078713666.3010025,5112391426.537125,-33677760.23612213
2023-01-13,1703656796.944322,1643057794.060495,60599002.88382721
2023-01-14,902546844.5397635,1047208052.0128757,-144661207.47311223
2023-01-15,5218297163.777751,5191974731.753997,26322432.02375412
2023-01-16,2755181350.9546204,3103110592.585286,-347929241.6306658
2023-01-17,2997664710.968479,3342026873.223426,-344362162.2549467
2023-01-18,3141811677.728035,3214785131.6636324,-72973453.93559742
2023-01-19,3390130542.5168524,3284629099.93551,105501442.58134222
2023-01-20,1282511684.8606107,1269700273.0989625,12811411.761648178
2023-01-21,1316402291.7092907,1672344075.7079415,-355941783.9986508
2023-01-22,3960970858.5904994,4174523743.5734925,-213552884.98299313
2023-01-23,2475364698.6258726,2745519240.5875244,-270154541.9616518
2023-01-24,3080211145.0778937,3146880023.7399645,-66668878.66207075
2023-01-25,2753019456.206816,2590602153.595454,162417302.61136198
2023-01-26,3614310445.0391555,3853874829.208292,-239564384.16913652
2023-01-27,809064902.5731124,1023993806.03137,-214928903.45825768
2023-01-28,829629176.3702805,747509235.4357729,82119940.93450761
2023-01-29,2444426294.664702,2648816669.0593886,-204390374.3946867
2023-01-30,1970632537.9334664,1933207482.4424012,37425055.491065264
2023-01-31,1563125789.9853709,1486393649.2398775,76732140.74549341
2023-02-01,1423897028.8411763,1297047865.5923235,126849163.24885273
2023-02-02,4930744753.881778,5166698733.898341,-235953980.01656342
2023-02-03,574892059.9308523,548264824.8606696,26627235.07018268
2023-02-04,594784028.812226,588652874.5703017,6131154.241924405
2023-02-05,1592586734.5336242,2000564758.070641,-407978023.53701687
2023-02-06,3634455717.4741154,1698441924.3983133,1936013793.075802
2023-02-07,1674809402.0687118,1692893251.610811,-18083849.542099237
2023-02-08,2266986828.9136558,2516471341.517621,-249484512.60396528
2023-02-09,10968117517.376192,10935377379.984077,32740137.39211464
2023-02-10,788065189.2271436,783898747.5030586,4166441.7240850925
2023-02-11,547695284.2450714,592011050.5905849,-44315766.34551346
2023-02-12,4231976878.0159264,4851963741.764889,-619986863.7489624
2023-02-13,6771099626.945988,6893511797.421475,-122412170.47548771
2023-02-14,3365047489.837469,3892963532.414226,-527916042.57675695
2023-02-15,2034672031.079988,2296866574.20101,-262194543.12102222
2023-02-16,1781143062.844053,1975811599.994064,-194668537.15001106
2023-02-17,1085657003.05293,1025558105.3571461,60098897.69578397
2023-02-18,392695451.5276645,431047455.75276774,-38352004.22510326
2023-02-19,1045416309.3262396,1194605721.8019578,-149189412.47571826
2023-02-20,1509381941.7944455,1584252976.8307233,-74871035.03627777
2023-02-21,1659029581.5764563,2041423619.0862014,-382394037.5097451
2023-02-22,1617038368.9704905,1773194033.1082227,-156155664.13773227
2023-02-23,1965007373.4219112,2024856201.7742684,-59848828.35235715
2023-02-24,465169304.2744191,533051351.5357686,-67882047.2613495
2023-02-25,563597227.7916086,556570420.5087057,7026807.282902837
2023-02-26,1401630511.2242966,1676634937.765434,-275004426.54113746
2023-02-27,1252106895.195752,1450474569.4060664,-198367674.2103145
2023-02-28,1911004228.0614195,1985192402.6080618,-74188174.5466423
2023-03-01,2534255280.163191,2717262882.1520977,-183007601.98890686
2023-03-02,4500015702.044566,4099446355.72799,400569346.316576
2023-03-03,2655573998.7813563,3336622774.488418,-681048775.7070618
2023-03-04,867922973.4309317,998362896.3427536,-130439922.91182196
2023-03-05,1814542659.3952026,2078942539.5861216,-264399880.19091892
2023-03-06,1771504940.6024725,2012535726.8105583,-241030786.20808578
2023-03-07,1048050149.4081244,1350873567.5616388,-302823418.1535144
2023-03-08,1400159564.7778118,1565721826.0883155,-165562261.31050372
2023-03-09,5349771691.49958,5775553791.686924,-425782100.1873436
2023-03-10,6814534048.41656,7513271060.183971,-698737011.7674112
2023-03-11,2476168852.602679,3278679885.166527,-802511032.563848
2023-03-12,6172109726.83472,4936239064.57042,1235870662.2642994
2023-03-13,3682235420.5634265,4580926517.552673,-898691096.9892468
2023-03-14,3214044935.552899,3242468464.963801,-28423529.410902023
2023-03-15,2667917731.6276846,3946426282.5909553,-1278508550.9632707
2023-03-16,2557466212.1776304,3184535224.5768833,-627069012.3992529
2023-03-17,767767493.2192272,872561284.1719697,-104793790.95274246
2023-03-18,623054879.3998615,600805525.9967065,22249353.40315497
2023-03-19,2197117487.8313174,2720630897.317906,-523513409.4865885
2023-03-20,1558668656.0921783,2054867655.7385676,-496198999.64638925
2023-03-21,2117655565.8349223,2202974466.61291,-85318900.77798748
2023-03-22,1956812470.882339,2644322403.2330947,-687509932.3507557
2023-03-23,1884487809.7185056,3266679049.033595,-1382191239.3150895
2023-03-24,542686074.0356125,492051699.0976733,50634374.93793917
2023-03-25,376501768.56467324,404884070.4603556,-28382301.895682335
2023-03-26,2095910050.3103783,2327450952.8326197,-231540902.52224135
2023-03-27,1296279755.1592798,1464667668.488912,-168387913.32963228
2023-03-28,942205236.5668372,1163277901.8659987,-221072665.29916155
2023-03-29,1441017328.2330952,1626845624.2237666,-185828295.9906714
2023-03-30,1434400149.1836877,1425278519.7386453,9121629.445042372
2023-03-31,354539105.595339,399897440.5381789,-45358334.94283992
2023-04-01,399139243.1898171,465356556.94537973,-66217313.75556266
2023-04-02,1273268723.8345082,1593005413.6877074,-319736689.85319924
2023-04-03,1371647210.9003623,1323145700.735121,48501510.16524124
2023-04-04,1042192966.5140612,981370648.8842924,60822317.62976885
2023-04-05,1056327328.5956054,1065147965.5512917,-8820636.95568633
2023-04-06,584393041.8830539,688695674.7254981,-104302632.84244418
2023-04-07,321042729.7260385,347363849.56526405,-26321119.83922553
2023-04-08,370428225.21625257,402767891.2935363,-32339666.07728374
2023-04-09,1486939970.9000652,1475149410.3705525,11790560.529512644
2023-04-10,1615703169.5224535,1440622231.30685,175080938.2156036
2023-04-11,1402817025.5947595,1493598089.5198843,-90781063.92512488
2023-04-12,1226508054.9750788,1361000515.0221043,-134492460.04702544
2023-04-13,1258050589.2913291,1457456956.4547036,-199406367.16337442
2023-04-14,520438211.1771622,417002118.4472142,103436092.72994798
2023-04-15,303699396.92174745,298268640.40127856,5430756.520468891
2023-04-16,1411041297.0169897,1382434706.8265448,28606590.190444946
2023-04-17,1307759111.4021463,1407310068.7918217,-99550957.38967538
2023-04-18,1380283580.9390585,1274637165.383626,105646415.55543256
2023-04-19,1453605632.245285,2472988630.259854,-1019382998.0145688
2023-04-20,1398285533.8052227,1440864437.8039515,-42578903.99872875
2023-04-21,489782943.1178369,476440339.069804,13342604.04803288
2023-04-22,353596366.47216725,559939324.5163288,-206342958.04416156
2023-04-23,999473344.9507098,1108661410.5339208,-109188065.58321095
2023-04-24,989586301.2281384,1012525051.7790372,-22938750.55089879
2023-04-25,1368615591.2975526,1586370368.6393573,-217754777.34180474
2023-04-26,1325479737.97338,1384354930.3011127,-58875192.32773256
2023-04-27,1098552024.1530137,1288781739.5761504,-190229715.4231367
2023-04-28,400324455.01791567,331745037.356494,68579417.66142166
2023-04-29,407249233.3233296,335773133.8515891,71476099.47174054
2023-04-30,984801799.6885501,988352679.3366159,-3550879.6480658054
2023-05-01,1259188224.3143942,1206134427.1957998,53053797.11859441
2023-05-02,1223206745.8811438,1438610841.3089237,-215404095.4277799
2023-05-03,1018408702.8241172,1061735436.3649812,-43326733.54086399
2023-05-04,1540180847.0762975,1449350438.8539343,90830408.22236323
2023-05-05,502491834.33436716,570448771.8730968,-67956937.53872967
2023-05-06,362379755.28289497,419597591.2395701,-57217835.95667511
2023-05-07,1353996519.7355082,1400543209.588559,-46546689.85305071
2023-05-08,1239612840.7451878,1300849176.0635197,-61236335.31833196
2023-05-09,1156080146.3729618,1321220431.701321,-165140285.32835913
2023-05-10,1183023697.526076,1249706954.5411487,-66683257.015072584
2023-05-11,1212757182.500567,1208351442.8110878,4405739.689479113
2023-05-12,264253693.8228757,275580768.8285701,-11327075.00569442
2023-05-13,189513373.29145274,192123673.7931611,-2610300.5017083585
2023-05-14,1202635697.010861,1229859689.6346169,-27223992.62375593
2023-05-15,1149710631.2723706,1153593220.078627,-3882588.8062565327
2023-05-16,1154800422.524134,1189589897.305745,-34789474.781610966
2023-05-17,1002278526.3683245,1076984708.8905876,-74706182.52226305
2023-05-18,936400934.4267737,1030933421.2259289,-94532486.79915524
2023-05-19,335446195.4289564,284668454.3431172,50777741.08583921
2023-05-20,463497527.86245024,450572822.4115704,12924705.450879812
2023-05-21,1168636750.491315,1223481194.33808,-54844443.84676504
2023-05-22,1287531564.9933183,1344165821.3896835,-56634256.396365166
2023-05-23,2305640641.924605,2231303740.138731,74336901.78587389
2023-05-24,1243392913.570381,1245408484.9281592,-2015571.3577783108
2023-05-25,1042965957.3107866,944187345.227667,98778612.08311963
2023-05-26,309134084.2066232,289900185.0960222,19233899.110601008
2023-05-27,319859659.6652618,351472417.21864545,-31612757.55338365
2023-05-28,858416784.0967588,754545212.5077181,103871571.58904076
2023-05-29,1067783834.4608326,998210644.4913956,69573189.969437
2023-05-30,1578109242.3731723,1627137932.0490932,-49028689.67592096
2023-05-31,866262552.2526906,903905762.1132367,-37643209.86054611
2023-06-01,848403947.9482943,950775344.4929866,-102371396.54469228
2023-06-02,234087449.6026253,364141108.5009649,-130053658.89833957
2023-06-03,247237775.89665723,239079524.53124508,8158251.365412146
2023-06-04,1533037287.4868958,1808074738.9810517,-275037451.4941559
2023-06-05,1294589332.7134035,1602427179.0345259,-307837846.3211224
2023-06-06,1237298172.0074565,1550487218.008221,-313189046.00076437
2023-06-07,854139663.2429549,1016454790.1941363,-162315126.9511814
2023-06-08,1009620068.0067487,1180995572.637755,-171375504.63100624
2023-06-09,845994746.5092661,1078668267.0875661,-232673520.5783
2023-06-10,382616860.55702335,511663403.1147134,-129046542.55769002
2023-06-11,2051318945.407559,2430314828.6276784,-378995883.2201195
2023-06-12,1246229709.8908985,1190103665.9817913,56126043.90910721
2023-06-13,1222911917.578922,1356755530.4001036,-133843612.82118154
2023-06-14,2762761758.282869,2480073400.6337395,282688357.6491294
2023-06-15,2669280813.790945,2759858389.431849,-90577575.64090395
2023-06-16,898737067.9938966,1010246761.2091743,-111509693.21527767
2023-06-17,452691858.85454476,426426889.0640872,26264969.790457547
2023-06-18,416627251.63090736,395107616.20168054,21519635.429226816
2023-06-19,879884592.4083086,859262145.1173193,20622447.29098928
2023-06-20,1613005172.6389418,1710536458.8013358,-97531286.16239405
2023-06-21,1812635388.3042402,1604410918.9348125,208224469.36942768
2023-06-22,1334344146.618635,1432408586.9769015,-98064440.35826659
2023-06-23,1484146593.790765,1475163647.2086942,8982946.582070827
2023-06-24,430361406.620733,444592175.70031035,-14230769.079577327
2023-06-25,431602662.2768877,438227733.6771612,-6625071.400273502
2023-06-26,1351289274.8048522,1237796198.9564385,113493075.8484137
2023-06-27,1133600729.9281933,1184585390.530026,-50984660.60183263
2023-06-28,1136650108.989639,1181546055.3239257,-44895946.33428669
2023-06-29,1159040497.3155603,1181029399.7641525,-21988902.448592186
2023-06-30,2013199040.8189464,2019656737.8599782,-6457697.041031837
2023-07-01,378205133.18785435,358823057.5982719,19382075.589582443
2023-07-02,333237634.61215115,337769496.87832665,-4531862.2661755085
2023-07-03,1568075930.1331046,1377962625.548075,190113304.5850296
2023-07-04,951531553.9383452,973276172.2030423,-21744618.264697075
2023-07-05,1003495496.2431285,1037801967.9140613,-34306471.67093277
2023-07-06,1297943852.180074,1350651033.3895805,-52707181.20950651
2023-07-07,1175853837.2867575,1165511901.533416,10341935.753341436
2023-07-08,253367428.78904164,250974379.4172503,2393049.371791333
2023-07-09,251804884.19979826,277749118.8268174,-25944234.627019137
2023-07-10,1339479074.2622454,1254610871.7733083,84868202.48893714
2023-07-11,1168743878.8286192,1061047812.5156455,107696066.31297374
2023-07-12,1863332579.609328,2095027277.1046593,-231694697.4953313
2023-07-13,1820329756.7278118,1624662964.7233686,195666792.00444317
2023-07-14,1620980824.8639977,1538447058.7138104,82533766.15018725
2023-07-15,448934037.8058487,518681464.67601925,-69747426.87017053
2023-07-16,402268422.73648554,312742760.18182516,89525662.55466038
2023-07-17,2171453635.024823,2332710880.0258017,-161257245.00097847
2023-07-18,1134031034.840324,1300677073.143128,-166646038.302804
2023-07-19,1243972816.3589857,1224503915.5597696,19468900.799216032
2023-07-20,1231658685.9106004,1126249052.6084075,105409633.30219293
2023-07-21,1034598738.1927074,1115102945.7037547,-80504207.51104724
2023-07-22,371197632.7482014,322378549.4342179,48819083.3139835
2023-07-23,274079436.6309318,302680675.14484704,-28601238.51391524
2023-07-24,1625473713.4947245,1701735612.4989617,-76261899.00423717
2023-07-25,1073995578.727082,1032779054.5992892,41216524.127792835
2023-07-26,1346072067.089236,1218450833.0666146,127621234.0226214
2023-07-27,1006879366.6183511,1052200116.104121,-45320749.48576987
2023-07-28,1173770343.1350296,1131322189.384502,42448153.75052762
2023-07-29,377251965.7681339,309909051.6321751,67342914.13595879
2023-07-30,299710098.4337741,352242613.6091786,-52532515.17540449
2023-07-31,1634422245.8550458,1669146183.656466,-34723937.80142021
2023-08-01,1685098702.9724035,1658401827.1441522,26696875.82825136
2023-08-02,1452959631.364455,1462629063.8420067,-9669432.477551699
2023-08-03,1537154452.6117337,1481962581.348968,55191871.262765646
2023-08-04,1370013140.7326462,1477726982.6962805,-107713841.96363425
2023-08-05,337542747.5867555,337388323.5450801,154424.0416753888
2023-08-06,424790578.4614435,446942834.79216963,-22152256.330726147
2023-08-07,2389003354.872882,2417050414.3284516,-28047059.455569744
2023-08-08,1717888124.5326264,1592931644.2139583,124956480.31866813
2023-08-09,1177711283.2967463,1226090945.3998027,-48379662.10305643
2023-08-10,1398028217.4040039,1474549512.5937161,-76521295.18971229
2023-08-11,1436357059.550239,1466216018.2832828,-29858958.73304367
2023-08-12,373850450.51576114,394498687.3087793,-20648236.793018162
2023-08-13,298598804.16390115,308910369.3534264,-10311565.189525247
2023-08-14,1993553820.835874,1974875099.5960612,18678721.23981285
2023-08-15,1247727189.8642766,1222021849.5378892,25705340.326387405
2023-08-16,1243668377.4231298,1264598282.5654118,-20929905.14228201
2023-08-17,2314292824.839604,2327461713.311545,-13168888.471940994
2023-08-18,2295743377.931749,2075112295.568746,220631082.36300278
2023-08-19,699470571.7916956,881810571.8110982,-182340000.01940262
2023-08-20,648756338.0979902,641919140.2837621,6837197.814228058
2023-08-21,1282804183.4175858,1212069111.0144699,70735072.40311599
2023-08-22,1160821775.7559164,1204312993.0583732,-43491217.302456856
2023-08-23,1283845459.7481074,1268215591.9756258,15629867.77248168
2023-08-24,1025522469.6202043,1072123010.7508982,-46600541.13069391
2023-08-25,1026326750.6488645,1070217828.5096122,-43891077.860747695
2023-08-26,495143740.9888641,478904981.74363345,16238759.245230675
2023-08-27,391233067.74678797,415031131.0785325,-23798063.33174455
2023-08-28,1128549273.715032,972360785.7643572,156188487.9506749
2023-08-29,1858325128.5531628,1679065401.7863321,179259726.76683068
2023-08-30,1063649454.5010525,1016222019.44009,47427435.06096256
2023-08-31,1030582522.6134424,1175269727.2051876,-144687204.59174514
2023-09-01,1167627421.8578827,1292348778.236343,-124721356.37846017
2023-09-02,390298013.6917908,389121631.6714496,1176382.0203412175
2023-09-03,357038679.7916931,342395349.0261933,14643330.76549977
2023-09-04,895269472.8068573,841743266.2752023,53526206.53165507
2023-09-05,1293074737.1309624,1232870160.298836,60204576.83212638
2023-09-06,1071996630.6097672,1116312866.223659,-44316235.61389184
2023-09-07,1078873762.1638045,1174112672.1192596,-95238909.95545506
2023-09-08,1052299308.6940552,1059957192.0973133,-7657883.403258085
2023-09-09,266164906.7247807,259834975.36664063,6329931.358140081
2023-09-10,345119090.1875279,358034691.8348884,-12915601.647360504
2023-09-11,1291315811.6024415,1315858947.5157373,-24543135.913295746
2023-09-12,1299720515.91309,1353133769.4682672,-53413253.55517721
2023-09-13,1224429705.5460126,1226578295.8024886,-2148590.2564759254
2023-09-14,1397766093.901101,1301306001.8228526,96460092.0782485
2023-09-15,918604289.5027984,1025999219.0968815,-107394929.59408307
2023-09-16,320340381.72838545,333796540.63093203,-13456158.902546585
2023-09-17,281505890.1630072,268153888.49173287,13352001.671274334
2023-09-18,1169820362.22371,1298155933.2528818,-128335571.0291717
2023-09-19,1144424264.1587002,1074491639.5249803,69932624.63371992
2023-09-20,1118522863.6793253,1164651379.3936028,-46128515.714277506
2023-09-21,947753340.10875,1054496485.5429156,-106743145.4341656
2023-09-22,885079254.5226927,892841656.7995082,-7762402.276815534
2023-09-23,255197634.3550959,267942407.4798886,-12744773.124792695
2023-09-24,190580949.22814494,196422951.1182863,-5842001.890141368
2023-09-25,1160109827.8119566,1175922401.1131382,-15812573.301181555
2023-09-26,844561731.6769854,905818798.2918985,-61257066.614913106
2023-09-27,1142155999.9550302,1210656217.977842,-68500218.02281189
2023-09-28,1494661192.865998,1472911253.345592,21749939.520406008
2023-09-29,1383732318.1356957,1382894400.0370753,837918.0986204147
2023-09-30,502508485.11532533,427025879.8664394,75482605.24888593
2023-10-01,362953467.78738797,338234406.5163299,24719061.271058083
2023-10-02,1598643077.5540538,1531016041.2698925,67627036.28416133
2023-10-03,1171906343.6579642,1157199012.8755429,14707330.78242135
2023-10-04,855262122.8788776,949293962.6553102,-94031839.77643251
2023-10-05,1017819207.2650598,953388123.9430089,64431083.32205093
2023-10-06,1143290897.2067103,1162703049.9064422,-19412152.699731827
2023-10-07,1472017993.2977426,1290414832.4238234,181603160.87391925
2023-10-08,342009014.7011042,359224017.6578825,-17215002.956778288
2023-10-09,841638910.3533193,923302597.3865151,-81663687.03319585
2023-10-10,1257258298.1957004,1292838876.6707268,-35580578.47502637
2023-10-11,1177793258.1374035,1175543910.344631,2249347.7927725315
2023-10-12,1140684729.3533592,1175072048.0951586,-34387318.741799355
2023-10-13,943284287.6161036,956452674.1267209,-13168386.510617256
2023-10-14,268193694.18462983,292067395.40419924,-23873701.219569415
2023-10-15,398061523.21433,363645204.05104923,34416319.163280785
2023-10-16,1630437681.8465428,1496518193.1722732,133919488.67426968
2023-10-17,1346389487.0453947,1342294487.9579844,4094999.0874102116
2023-10-18,1224572129.8727143,1259956499.2467685,-35384369.37405419
2023-10-19,1488605055.7073202,1423405806.2538455,65199249.45347476
2023-10-20,1711374463.8142924,1758355038.2359166,-46980574.42162418
2023-10-21,494939973.5041465,460336333.8632183,34603639.64092821
2023-10-22,528714971.3107225,423899773.1329018,104815198.17782068
2023-10-23,1969340426.084003,1816433243.1986399,152907182.8853631
2023-10-24,1839875347.2024093,1866299955.5511968,-26424608.348787546
2023-10-25,1446908086.2405422,1488996457.53325,-42088371.29270792
2023-10-26,1408900216.0144763,1441917863.647884,-33017647.633407593
2023-10-27,1279876230.1376104,1222131884.0758185,57744346.0617919
2023-10-28,433782074.9646828,448296620.13569456,-14514545.171011746
2023-10-29,388765163.01113045,342444590.8785438,46320572.13258666
2023-10-30,1472639465.0427527,1563671720.0240555,-91032254.98130274
2023-10-31,1782163822.037576,1986983582.820552,-204819760.78297615
2023-11-01,1613181468.4049346,1513495598.879377,99685869.52555776
2023-11-02,2026624518.3480878,2012824607.7906651,13799910.557422638
2023-11-03,1554329488.4605346,1509840956.5356624,44488531.92487216
2023-11-04,675266146.1723734,687219331.2828919,-11953185.110518456
2023-11-05,527978251.44080377,499724669.4951935,28253581.945610285
2023-11-06,1613484576.9675338,1585530596.5426881,27953980.424845695
2023-11-07,1785017835.4316368,1663164755.9959078,121853079.43572903
2023-11-08,1412427372.3343382,1452627046.3810384,-40199674.04670024
2023-11-09,2172095354.984269,3214340394.7145724,-1042245039.7303033
2023-11-10,1927082265.0210803,1795795019.217063,131287245.8040173
2023-11-11,743671264.90496,834703750.882137,-91032485.9771769
2023-11-12,575039329.6472673,531669878.62910366,43369451.01816368
2023-11-13,1861406433.7857807,1885048913.804346,-23642480.018565416
2023-11-14,1752923112.8263118,1716477399.926388,36445712.8999238
2023-11-15,1857385068.3855228,1723233819.7634072,134151248.62211561
2023-11-16,1775305868.5124557,1863387125.1626987,-88081256.65024304
2023-11-17,1783299392.430848,1772070010.6286924,11229381.802155495
2023-11-18,771976361.5294533,709074625.9220194,62901735.607433915
2023-11-19,516761466.8119947,529331773.22449476,-12570306.412500083
2023-11-20,1640703953.5825045,1509368980.004671,131334973.57783341
2023-11-21,1943562266.734351,2129750810.8866796,-186188544.15232873
2023-11-22,1871845199.0731726,1966206930.6853256,-94361731.61215305
2023-11-23,1127052150.7469227,1067570722.7344809,59481428.01244187
2023-11-24,1860901919.263219,1719695183.844238,141206735.41898108
2023-11-25,502705447.03136784,505418111.5123719,-2712664.4810040593
2023-11-26,449334366.4586375,472166018.84655136,-22831652.387913883
2023-11-27,1503354372.3056886,2577428387.4943166,-1074074015.188628
2023-11-28,1650621719.6474009,1586131743.1377592,64489976.50964165
2023-11-29,1738744135.6800182,1721987996.0980008,16756139.582017422
2023-11-30,1300063309.507774,1404417002.8770087,-104353693.36923456
2023-12-01,1439052089.581951,1320405513.56672,118646576.0152309
2023-12-02,534444615.21561944,574585912.9413778,-40141297.725758314
2023-12-03,620163117.8362831,463587640.4814057,156575477.3548774
2023-12-04,1892341604.4228349,1798050150.2146857,94291454.2081492
2023-12-05,1828970402.062383,1818142318.2378614,10828083.824521542
2023-12-06,1397253675.162927,1353749030.1108499,43504645.052077055
2023-12-07,1739691713.2662582,1684344510.9791863,55347202.28707194
2023-12-08,1837991632.539125,1739360480.2366729,98631152.30245209
2023-12-09,749582987.9652041,708489692.1752226,41093295.789981484
2023-12-10,529202697.5628154,624142210.0687039,-94939512.50588846
2023-12-11,2293422985.6810203,2225760332.9021873,67662652.77883291
2023-12-12,1826508125.9500043,1844020515.9906378,-17512390.04063344
2023-12-13,2199053480.3809233,2316062370.028247,-117008889.64732361
2023-12-14,1925362206.378725,1890507482.343615,34854724.03511
2023-12-15,1978293481.278345,2065029441.1081283,-86735959.8297832
2023-12-16,713819994.6579784,799032041.7707943,-85212047.11281586
2023-12-17,755127335.8446844,725372960.4198376,29754375.42484677
2023-12-18,2017308135.6576939,2249888021.9114895,-232579886.25379562
2023-12-19,1735405973.4868593,1835725550.1389802,-100319576.65212083
2023-12-20,2158579516.7087,2016891021.5620193,141688495.14668083
2023-12-21,1603576885.8722763,1548883243.6248631,54693642.24741316
2023-12-22,1807270073.0152297,1787712432.2282112,19557640.787018538
2023-12-23,801493252.1158172,743796003.2526689,57697248.86314833
2023-12-24,771880736.1575979,657873079.4208429,114007656.73675501
2023-12-25,857910283.381106,1743320057.0297573,-885409773.6486512
2023-12-26,1873592360.3907402,1866909455.8154688,6682904.575271368
2023-12-27,1879781757.2658637,1709640657.146006,170141100.11985755
2023-12-28,2304274430.81327,2005908479.6850111,298365951.12825894
2023-12-29,1931727873.000666,2082325288.5110006,-150597415.51033473
2023-12-30,836033131.5930227,929162439.8419229,-93129308.24890018
2023-12-31,783157124.8265051,805645159.305959,-22488034.47945392
2024-01-01,782124384.824468,1036587645.0959656,-254463260.2714976
2024-01-02,2527351853.3085766,2122608139.3889546,404743713.91962194
2024-01-03,2613581137.4426293,2284607812.81039,328973324.63223934
2024-01-04,2325079524.149463,3123309787.315846,-798230263.1663828
2024-01-05,2353089358.3632154,2111811104.410879,241278253.95233655
2024-01-06,673109718.3336933,713822727.2321167,-40713008.89842343
2024-01-07,796769659.4766474,637489665.689358,159279993.78728938
2024-01-08,2267798030.143239,2258599065.7278466,9198964.415392399
2024-01-09,2385816479.9593253,3342557199.578318,-956740719.6189928
2024-01-10,2217396928.7305703,2267519263.9359746,-50122335.20540428
2024-01-11,2866019208.860206,2911205394.591648,-45186185.731441975
2024-01-12,2396383765.3790708,2569560859.7336645,-173177094.35459375
2024-01-13,728360254.3842896,776623376.0809954,-48263121.69670582
2024-01-14,506016965.5409859,499624179.34672076,6392786.194265127
2024-01-15,1145262230.9351182,1119595133.0136914,25667097.921426773
2024-01-16,2417823802.0321307,2191694797.7188964,226129004.31323433
2024-01-17,2272773066.7235546,2072551362.3607395,200221704.36281514
2024-01-18,2335485108.892643,2455562142.183644,-120077033.29100084
2024-01-19,2189606150.794825,2683268429.063328,-493662278.2685027
2024-01-20,985578112.7622933,1243464665.17064,-257886552.40834665
2024-01-21,466819434.440756,574281293.1763911,-107461858.7356351
2024-01-22,1850259947.3569858,1875891404.033471,-25631456.6764853
2024-01-23,1912259637.0434074,1916744761.7016475,-4485124.65824008
2024-01-24,1709977037.5871289,1686795012.0967536,23182025.49037528
2024-01-25,1740606641.8111207,1662416146.3117921,78190495.49932861
2024-01-26,2130624375.834745,1713536066.1645327,417088309.67021227
2024-01-27,390432510.05941814,433675612.1251514,-43243102.065733254
2024-01-28,468395913.7284976,422306764.744462,46089148.98403561
2024-01-29,1901137060.803559,1883947629.0883093,17189431.715249777
2024-01-30,2191295312.906682,2794087880.5015087,-602792567.5948267
2024-01-31,2337869080.55681,2070085508.2044377,267783572.35237217
2024-02-01,1603785090.5034664,1739785118.3608077,-136000027.8573413
2024-02-02,1634978787.3217804,1704167001.057959,-69188213.73617864
2024-02-03,488568746.0440887,479338202.58078486,9230543.463303864
2024-02-04,344685180.61335725,360894982.46113414,-16209801.84777689
2024-02-05,1684260226.5979576,1735810256.7899919,-51550030.192034245
2024-02-06,1626313342.6544948,1587412257.759626,38901084.89486885
2024-02-07,1853181892.8259344,1860016494.8763685,-6834602.050434113
2024-02-08,1893030218.795249,1608680738.0009475,284349480.7943015
2024-02-09,1748380921.7286768,2173465381.3111115,-425084459.58243465
2024-02-10,571278637.650322,643878182.9551959,-72599545.30487394
2024-02-11,469482765.5557752,564654135.5999544,-95171370.04417914
2024-02-12,1661819299.3744073,1550375794.3404279,111443505.03397942
2024-02-13,1836374816.866401,1845427579.48581,-9052762.619409084
2024-02-14,1670014952.2946742,1595782676.4455984,74232275.8490758
2024-02-15,1686177201.7950263,1480248903.795172,205928297.99985433
2024-02-16,1576038126.9563837,1356948603.7051458,219089523.25123787
2024-02-17,442569751.3731596,598433136.5857999,-155863385.21264035
2024-02-18,544714383.309881,620208932.9316117,-75494549.62173069
2024-02-19,1256922119.3006747,1239873259.160175,17048860.14049959
2024-02-20,1750998593.3644989,2776563111.3453164,-1025564517.9808176
2024-02-21,1586489744.2110944,1785637580.9571576,-199147836.74606323
2024-02-22,1839580275.1331713,2139436438.9582055,-299856163.82503414
2024-02-23,1773490054.088507,1968863583.4702485,-195373529.38174152
2024-02-24,459706739.03697085,506485821.0953317,-46779082.058360875
2024-02-25,488603182.0201485,504741090.37680197,-16137908.356653452
2024-02-26,2093281269.218864,1883950534.8270874,209330734.39177656
2024-02-27,2360394317.278447,2141697618.9385688,218696698.33987832
2024-02-28,3006884056.7139273,2774710145.84834,232173910.86558723
2024-02-29,2697095484.92755,3000052231.534208,-302956746.606658
2024-03-01,2239964481.547773,2055732139.0449805,184232342.50279236
2024-03-02,1112889679.866501,1033006771.7011997,79882908.16530144
2024-03-03,996336651.2989174,1969252998.3650262,-972916347.0661088
2024-03-04,3114972149.319573,2896976123.27698,217996026.042593
2024-03-05,3574283611.6601815,3624045197.545904,-49761585.88572264
2024-03-06,2920990067.1119556,2771804395.8609657,149185671.2509899
2024-03-07,2743956665.169375,2403272779.917298,340683885.2520771
2024-03-08,3773042931.5592055,4661152675.197026,-888109743.6378207
2024-03-09,1750881815.1019366,3195275105.3330364,-1444393290.2310998
2024-03-10,1243359991.4736161,1209312305.3737915,34047686.09982467
2024-03-11,3366912620.0201473,3587707151.0053825,-220794530.9852352
2024-03-12,2944425653.4719305,3080233116.1913967,-135807462.7194662
