"Date","BTC Market Cap","ETH Market Cap","Top 10 (Without BTC & ETH)","Others"
"2014-07-10","7994627579.250003",,"345946775.323977","10369723.34676"
"2014-07-11","8198773244.500003",,"365180166.529846","14946745.394461"
"2014-07-12","8235215928.499609",,"391906764.141443","4918710.902308"
"2014-07-13","8154939570.986056",,"399259043.311985","11348412.394629"
"2014-07-14","8034625267.996753",,"387807975.819446","19779086.069731"
"2014-07-15","8044339956.749999",,"387300420.637487","15337755.700784"
"2014-07-16","7981890813.249996",,"350815932.5639755","37055354.6400385"
"2014-07-17","8095579446.500001",,"368177952.857141","44281424.049188"
"2014-07-18","8173252759.880004",,"389705018.942580","59453398.542756"
"2014-07-19","8165088481.480001",,"384342350.113731","45156746.176678"
"2014-07-20","8093609698.919999",,"371560842.3353845","44188552.8945265"
"2014-07-21","8088074095.3600025",,"406015159.5274285","49170709.785889"
"2014-07-22","8078589320.669999",,"394066932.720264","44438732.957687"
"2014-07-23","8066930366.250001",,"421255456.106711","19112778.569558"
"2014-07-24","7832303310.4",,"392413450.529212","17875738.126218"
"2014-07-25","7837677745.410003",,"398636138.361489","15983099.645658"
"2014-07-26","7758026640.000001",,"367112170.999134","43441704.556905"
"2014-07-27","7715896688.72",,"357400591.50027","50875602.94032"
"2014-07-28","7651364384.369997",,"384185102.246410","15363876.296253"
"2014-07-29","7607013191.22",,"382991919.127063","12114347.110407"
"2014-07-30","7335781094.212499",,"349032098.530461","12213627.32975"
"2014-07-31","7630850376.333778",,"366570097.867217","17110425.733365"
"2014-08-01","7773046501.525218",,"373221433.865161","16861063.879411"
"2014-08-02","7701689838.349342",,"365749647.304271","38525640.749187"
"2014-08-03","7669135008.183718",,"334466659.888135","56719761.758237"
"2014-08-04","7681459103.873592",,"356371011.388357","30556446.244901"
"2014-08-05","7631722475.814864",,"325776363.139533","49251412.929253"
"2014-08-06","7645917854.374999",,"344900645.443634","43361250.836487"
"2014-08-07","7699128899.554043",,"343748908.209496","40135275.576501"
"2014-08-08","7749970439.220903",,"339638363.1144375","31872910.0180995"
"2014-08-09","7716004475.897311",,"333546708.477313","28570376.233196"
"2014-08-10","7723612745.649575",,"312984851.533339","49333700.846266"
"2014-08-11","7528222642.385",,"299526994.4969","29752965.69765"
"2014-08-12","7451879444.947211",,"284485180.3944495","32914362.1250895"
"2014-08-13","7142146355.812499",,"257482398.518211","35282165.05557"
"2014-08-14","6619438824.319998",,"258517625.215660","29898038.618782"
"2014-08-15","6470895123.240938",,"254381525.698070","30119758.312572"
"2014-08-16","6851511348.007502",,"275004629.191806","8873247.408012"
"2014-08-17","6508254263.94",,"226172448.766397","29077803.946473"
"2014-08-18","6051494358.652501",,"215106624.549660","6336352.739289"
"2014-08-19","6373125926.999999",,"245350812.417693","27789388.876618"
"2014-08-20","6770599523.880001",,"308378545.2706595","6266186.3800095"
"2014-08-21","6791368598.25",,"322907607.713582","9519994.942048"
"2014-08-22","6796320998.280002",,"318421577.302661","21090909.359117"
"2014-08-23","6544627813.360002",,"264594415.095845","45456739.446843"
"2014-08-24","6698642065.23",,"312985732.938453","26966632.960287"
"2014-08-25","6598469041.525",,"336481759.768353","31637039.663687"
"2014-08-26","6735887474.679998",,"449803288.476482","15755475.44371"
"2014-08-27","6735479301.2325",,"420883587.330474","40640128.558196"
"2014-08-28","6691049888.250001",,"414073496.248042","31060143.059747"
"2014-08-29","6708840033.1625",,"389641824.983734","44266889.738046"
"2014-08-30","6624308546.000001",,"388097028.951353","41825395.679456"
"2014-08-31","6342575501.242498",,"385908048.480835","33237178.168967"
"2014-09-01","6288710716.500003",,"380544219.144603","32609648.754564"
"2014-09-02","6275487638.035",,"386540633.057378","15149957.203352"
"2014-09-03","6277994218.035002",,"404223452.955945","17352723.749963"
"2014-09-04","6475917910.312501",,"421069110.345640","19150271.947229"
"2014-09-05","6354592772.125001",,"398121224.111049","26700245.88153"
"2014-09-06","6384706079.29",,"402575770.846302","32876398.834238"
"2014-09-07","6363333295.8125",,"403975609.541737","32011420.183443"
"2014-09-08","6239603056.250001",,"428011911.380690","12693023.815459"
"2014-09-09","6249605640.88",,"428414038.621426","7369377.107834"
"2014-09-10","6322521232.08",,"430969016.15282","32209309.04281"
"2014-09-11","6314752955.062501",,"419216416.698482","45978672.752287"
"2014-09-12","6280918617.187499",,"430080378.505413","32381779.076528"
"2014-09-13","6313764543.4275",,"453213196.476733","20188988.389427"
"2014-09-14","6299010306",,"469747307.701278","15262626.001482"
"2014-09-15","6278083239.3825",,"437698742.107944","27239681.516606"
"2014-09-16","6141505242.9375",,"457607424.169733","12761691.605987"
"2014-09-17","6037835956.610002",,"472419036.388234","6589159.873524"
"2014-09-18","5627251629.25",,"458448284.845501","9727810.908349"
"2014-09-19","5226301319.999999",,"423828452.428199","8949380.311312"
"2014-09-20","5430693510.375",,"430206667.592451","14064350.567459"
"2014-09-21","5274312253",,"409433369.524887","12184087.787203"
"2014-09-22","5298466363.772501",,"415758339.657198","17843208.131621"
"2014-09-23","5771559860.494999",,"434427512.841439","15210700.860042"
"2014-09-24","5602424154",,"434153633.268977","9028465.976053"
"2014-09-25","5431965426.5625",,"424577149.753445","14362280.717785"
"2014-09-26","5365475264",,"434713101.118964","17314212.285776"
"2014-09-27","5301867857.687499",,"430103762.088452","14199564.482519"
"2014-09-28","5009825166.719998",,"432965870.716631","9287841.258821"
"2014-09-29","4972406272.54",,"409632845.233519","18383898.595131"
"2014-09-30","5164012591.079999",,"422922540.745549","20532799.875342"
"2014-10-01","5079406227.749999",,"420922668.906912","14694222.177899"
"2014-10-02","4959944620.5375",,"409457294.350964","18737347.679096"
"2014-10-03","4752500693.999999",,"405262848.685228","16072167.272573"
"2014-10-04","4376051376.385",,"387621105.974624","16393607.524566"
"2014-10-05","4340421693.749999",,"376728991.782823","14617152.709878"
"2014-10-06","4390074094.5",,"382523317.680588","19272390.785122"
"2014-10-07","4431199692.78",,"391870072.052964","11341648.344436"
"2014-10-08","4721892499.170001",,"396278021.220312","10863013.530577"
"2014-10-09","4790047733.625",,"398133561.239139","11693706.406961"
"2014-10-10","4780224305.999999",,"380540027.647689","16554988.105822"
"2014-10-11","4807704216.25",,"379496498.25086","18584511.36668"
"2014-10-12","5005060917.937501",,"389877336.666399","15273798.49016"
"2014-10-13","5178714607.579999",,"386689248.421619","18616886.435732"
"2014-10-14","5330587769.78",,"394954579.528153","21071430.394177"
"2014-10-15","5250404406.000001",,"388069999.764153","24765504.505116"
"2014-10-16","5080504776.5599985",,"383143527.7155295","21729601.274122"
"2014-10-17","5093875427.8125",,"383726317.966453","22225008.502267"
"2014-10-18","5213672024.625",,"387135928.053759","25963395.817431"
"2014-10-19","5185875584.5",,"376940373.698077","28504996.710183"
"2014-10-20","5090987746.499999",,"376448217.739851","25829499.37965"
"2014-10-21","5127920489.029999",,"391220037.114383","18018675.475178"
"2014-10-22","5089595057.375001",,"388811769.316450","15881239.421319"
"2014-10-23","4779135400.000001",,"372904176.939163","19135815.616126"
"2014-10-24","4755312883.375001",,"373276618.740256","18580043.286823"
"2014-10-25","4658797625.083782",,"358333527.996203","8256826.853725"
"2014-10-26","4702361470.560001",,"332795152.752065","24694920.771974"
"2014-10-27","4678274816.25",,"358280802.11488","25247105.17877"
"2014-10-28","4723453013.090001",,"339639073.070617","42323095.340082"
"2014-10-29","4477252539.374999",,"350697657.188952","17534853.907599"
"2014-10-30","4620136994.687499",,"353945264.016797","17537178.094374"
"2014-10-31","4526519245.630091",,"329910983.746928","34266566.138691"
"2014-11-01","4358250678.7125",,"320444244.566891","24740801.498259"
"2014-11-02","4359606956.999999",,"333781070.166909","16051481.378522"
"2014-11-03","4361102298",,"328231923.525305","24013741.173095"
"2014-11-04","4416492355.9725",,"337773167.842253","21161355.668017"
"2014-11-05","4546689684.735",,"348154187.210515","17610508.178795"
"2014-11-06","4685738573.94",,"348712174.399531","22399704.139759"
"2014-11-07","4598267773.35",,"344654152.912071","19069869.855309"
"2014-11-08","4639316977.02",,"337124509.982728","35206504.629652"
"2014-11-09","4900092960.69292",,"362300174.2634265","18379908.7129235"
"2014-11-10","4906043990.249999",,"372120523.338883","3556740.050878"
"2014-11-11","4939381807.5",,"335636353.381192","38312387.286218"
"2014-11-12","5648170006.71",,"402006737.215469","5857893.108501"
"2014-11-13","5597421602.175",,"402029734.338546","14628667.816634"
"2014-11-14","5336222507.25",,"399092451.504685","6829829.856595"
"2014-11-15","5095655585.9875",,"364027721.971733","27010449.004897"
"2014-11-16","5236180276.3025",,"352665069.82384","44620790.81621"
"2014-11-17","5200788045",,"392362084.34652","4960826.40455"
"2014-11-18","5066663712.555",,"362610954.701031","23973814.195109"
"2014-11-19","5093942323.3125",,"381586286.858997","25914993.540453"
"2014-11-20","4805825477.746428",,"380040440.658213","22753556.071849"
"2014-11-21","4725799744.63716",,"395256590.10139","24529549.24038"
"2014-11-22","4756418767.500001",,"428597679.844893","29256622.218276"
"2014-11-23","4963794289.2375",,"464476842.876762","47851314.746148"
"2014-11-24","5113527167.07",,"464657908.602207","39565611.402683"
"2014-11-25","5080998638",,"476658216.352967","26833148.648403"
"2014-11-26","4953852406.650002",,"492769459.596332","47222186.232486"
"2014-11-27","4991429534.4",,"585456302.906301","89642580.855729"
"2014-11-28","5108072424.775",,"613893868.429678","100831578.643652"
"2014-11-29","5082659949.124999",,"640603961.423517","36585949.075984"
"2014-11-30","5104546200.8",,"492035677.419776","94375216.903524"
"2014-12-01","5146696228.575",,"531964327.408085","94511798.305795"
"2014-12-02","5173729065.540001",,"566674290.577381","83895050.021788"
"2014-12-03","5076166196.7",,"563319193.997005","92961843.673925"
"2014-12-04","4997777244.500001",,"566804180.226318","89893477.989931"
"2014-12-05","5109881265.075",,"599414927.538846","74439432.976804"
"2014-12-06","5074368104.025",,"632781218.373119","56058993.729921"
"2014-12-07","5086108461.6",,"661307360.62564","43110511.01278"
"2014-12-08","4910799206.825",,"603452862.931543","54751916.830767"
"2014-12-09","4769269437.600001",,"658873561.999407","36782882.056242"
"2014-12-10","4716905099.220487",,"670039396.444273","52851957.99804"
"2014-12-11","4717173182.024999",,"683286393.680558","51163408.053263"
"2014-12-12","4780796277.1",,"689658413.661559","51651691.832301"
"2014-12-13","4727528507.1",,"720193880.442209","28709929.380941"
"2014-12-14","4764706150.575",,"713081263.489579","42399484.884071"
"2014-12-15","4690951072.25",,"765120000.246849","13626680.264211"
"2014-12-16","4473187530.400002",,"850199180.516903","25667938.079685"
"2014-12-17","4342046795.7",,"986256913.486745","14096724.120825"
"2014-12-18","4219673038.875",,"1053975399.417165","15158634.895655"
"2014-12-19","4326569823.5",,"916135530.399389","20852131.002061"
"2014-12-20","4480153981.900002",,"898263605.918819","22667316.352909"
"2014-12-21","4353792201.85",,"890669848.964222","15595177.885068"
"2014-12-22","4498284260.25",,"987454425.844437","25355618.051693"
"2014-12-23","4555334101.5",,"917429721.462067","45105735.866083"
"2014-12-24","4395934387.5",,"904437860.980653","29355612.997087"
"2014-12-25","4342234118.2",,"935131310.147961","13250623.122559"
"2014-12-26","4473844613.694206",,"966407955.295207","39843877.076597"
"2014-12-27","4295536138.8",,"919339364.603966","31239780.128344"
"2014-12-28","4322768586.675",,"905105933.626212","32920973.000908"
"2014-12-29","4271645363.8499985",,"921532122.0883265","42555531.091025"
"2014-12-30","4237996980.525",,"920306112.803359","40001880.002381"
"2014-12-31","4338943850.325",,"922091378.011704","45341489.600686"
"2015-01-01","4293958347.0000014",,"909449455.0019076","46874857.786211"
"2015-01-02","4301448334.7",,"906140183.468474","59231933.837606"
"2015-01-03","3921358112.1",,"839876573.662025","31564632.884845"
"2015-01-04","3571639780.8",,"720427406.829124","28168651.216036"
"2015-01-05","3740880426.5",,"751921055.5285015","48823191.4782685"
"2015-01-06","3908408221.3500013",,"769014836.3920537","51476658.414205"
"2015-01-07","4053238742.4375",,"787627888.639451","40292951.430309"
"2015-01-08","3897824162.25",,"795754433.010541","20402693.476959"
"2015-01-09","3968992614.2850013",,"771907459.8586677","41416808.426401"
"2015-01-10","3763909199.925",,"724732805.317614","30803411.375626"
"2015-01-11","3664201453.6",,"704069912.458469","36704847.234741"
"2015-01-12","3681154854.371071",,"681982646.077618","44881042.765851"
"2015-01-13","3038251389.3",,"594509315.6328995","24525348.5082005"
"2015-01-14","2362639549.8525",,"534499348.2552","11534291.44782"
"2015-01-15","2890521922.995",,"623159704.964209","13947520.633171"
"2015-01-16","2826188131",,"612438566.871134","22438364.986346"
"2015-01-17","2740019366.285",,"562734869.6744574","36715359.1824226"
"2015-01-18","2871292169.34",,"571426596.4975015","38243874.1599285"
"2015-01-19","2948379298.875",,"591637815.344289","31856209.255711"
"2015-01-20","2893626589.035",,"595710068.280406","30750979.699884"
"2015-01-21","3080429686.665",,"616745487.548845","34467347.789145"
"2015-01-22","3191202338.1525016",,"631044151.8396194","33350501.407479"
"2015-01-23","3203686663.5",,"622659543.379815","32354166.970115"
"2015-01-24","3413521852",,"649717385.1190896","29395333.4970504"
"2015-01-25","3493324595.8274984",,"659600660.3276626","27447340.136599"
"2015-01-26","3734336330.6400013",,"650803477.3173327","10595523.703156"
"2015-01-27","3568728002.06",,"647114335.91492","1876501.60666"
"2015-01-28","3221725803.91",,"464237434.9471997","238274196.0900003"
"2015-01-29","3203612158.433073",,"595642829.035718","8070512.861039"
"2015-01-30","3150704413.815",,"566132229.4886647","24784910.5326053"
"2015-01-31","3005342178.85",,"553237862.940987","33466108.918333"
"2015-02-01","3119897131.48",,"560945133.75866","18946997.81218"
"2015-02-02","3310466195.25",,"544705289.8445535","23614438.6715665"
"2015-02-03","3117998019.1275",,"518069602.6681057","22407297.1492543"
"2015-02-04","3109175682.095",,"531475419.7543137","28785729.3824463"
"2015-02-05","2994172300.44",,"548803054.107231","32804235.635429"
"2015-02-06","3072075446.7",,"590278037.098367","34940195.220343"
"2015-02-07","3138151161.072499",,"568944300.1333583","36542250.2314827"
"2015-02-08","3079497925.3725",,"563450968.8828296","35793570.7397504"
"2015-02-09","3041547650.985",,"542771095.01065","42294163.46278"
"2015-02-10","3049996660.2725",,"534351025.8335257","40342564.8168443"
"2015-02-11","3029418429.03",,"562662955.8201773","18281801.7284627"
"2015-02-12","3070809845.0275135",,"571005116.1487195","18436250.709767"
"2015-02-13","3260249204.835",,"591327580.930799","21375240.629891"
"2015-02-14","3584044452.9300013",,"610401038.5344177","22257786.450651"
"2015-02-15","3224923703.82",,"560901988.077633","14913715.031067"
"2015-02-16","3266299219.505",,"563493269.4135195","18808723.2040805"
"2015-02-17","3357729670.42",,"548929049.7061086","42229808.5797314"
"2015-02-18","3250184845.45",,"528610767.618813","47499915.576857"
"2015-02-19","3329826479.07",,"521211646.113577","45591854.209903"
"2015-02-20","3383185375.785",,"512260163.6961816","49005653.2189984"
"2015-02-21","3384954726.9025",,"505416621.2100746","45571137.1155254"
"2015-02-22","3266702003.4249988",,"497831707.5790362","57333627.088845"
"2015-02-23","3303312137.1225",,"530685755.050912","22644981.968668"
"2015-02-24","3312404143.285",,"536808307.5463336","35495420.8213364"
"2015-02-25","3294575196.45",,"547863452.3222054","26741724.6914246"
"2015-02-26","3278687399.961783",,"544742301.5928726","10722824.4589544"
"2015-02-27","3525782547.105",,"561692432.28452","14048929.07444"
"2015-02-28","3522504178.955",,"516931798.730409","36033097.319421"
"2015-03-01","3580465593.9375",,"518732264.1063333","16551949.2314767"
"2015-03-02","3751796695.2874985",,"528747808.2131615","11249925.10993"
"2015-03-03","3901083285.0899987",,"476260265.2718703","11297784.961061"
"2015-03-04","3796353842.947499",,"444498862.4630115","15123936.0830295"
"2015-03-05","3822334889.7375",,"470463589.1591403","38213167.1110897"
"2015-03-06","3788784931.469999",,"438095438.6575354","57957921.5531856"
"2015-03-07","3834877371.4562297",,"408917640.8600635","49755528.4252568"
"2015-03-08","3821054905.8",,"418394581.030743","61238376.994327"
"2015-03-09","4027806171.9600015",,"442025184.3797240","51937537.2668645"
"2015-03-10","4043022165.1175",,"463872840.784305","10969054.207695"
"2015-03-11","4122115211.9",,"455405247.876307","25861919.880113"
"2015-03-12","4095470764.185",,"441375951.291748","50891922.695222"
"2015-03-13","4014523120.5749984",,"466886613.4219146","20139446.747397"
"2015-03-14","3924198780.6125",,"461745845.433335","43206502.298195"
"2015-03-15","3977863688.6375",,"455465500.439439","32422390.716211"
"2015-03-16","4046186762.5125012",,"483394651.2584568","19936870.021262"
"2015-03-17","3967004055.1925",,"458579274.520334","30927064.766996"
"2015-03-18","3566978130.845",,"463100304.9829524","10340391.6361276"
"2015-03-19","3629235646.08",,"456518338.8240513","21573220.9758987"
"2015-03-20","3642718765.4375",,"418695690.424835","59318218.883335"
"2015-03-21","3623906198.45",,"451337190.42479","25354885.16338"
"2015-03-22","3740905133.6624985",,"435172451.0182455","38331119.032646"
"2015-03-23","3717118257.44",,"452339589.494087","28132406.277483"
"2015-03-24","3426730125.8925",,"435124556.4907173","23399915.5500027"
"2015-03-25","3443109527.925",,"414814907.640737","20934570.903323"
"2015-03-26","3462026772.6875",,"381896562.945754","43477737.749876"
"2015-03-27","3457360133.78",,"373877124.105919","54794531.448871"
"2015-03-28","3526137495.545",,"377910914.8187185","49835951.9432915"
"2015-03-29","3384336375.9449987",,"386688322.4824023","23753797.172269"
"2015-03-30","3449082800.73",,"391517193.768831","33564347.261269"
"2015-03-31","3403299617.6200013",,"401072832.9062377","24884274.053581"
"2015-04-01","3456621444.825",,"349560843.5328954","37580048.8908946"
"2015-04-02","3535619144.775",,"346453782.9785896","52569320.6808004"
"2015-04-03","3554522140.4999986",,"371978833.4170284","50563124.254093"
"2015-04-04","3551247974.375",,"373832067.767806","53062144.466174"
"2015-04-05","3641795729.9099984",,"397352936.9316721","21841017.9894695"
"2015-04-06","3582471422.0625",,"365698791.636016","55747821.634994"
"2015-04-07","3551882233.75",,"378103224.0528083","51368128.9176417"
"2015-04-08","3427768044.885",,"374565880.852598","58965417.482352"
"2015-04-09","3413570471.5539427",,"362258509.7204433","57276954.448484"
"2015-04-10","3292518276.0975",,"379411226.5374497","20457771.6983803"
"2015-04-11","3319540687.6575",,"346673218.3261965","47710510.7209335"
"2015-04-12","3309551885.795",,"330128604.11706","72260328.32411"
"2015-04-13","3146530899.9",,"347520158.1239835","35725386.2421565"
"2015-04-14","3063792222.9375",,"343441483.675862","31178671.462798"
"2015-04-15","3134965194.7125",,"331711206.7330285","29826725.6403915"
"2015-04-16","3205775569.775",,"332315169.605046","41270546.995014"
"2015-04-17","3127985665.9882746",,"336488145.0308690","38213867.9255264"
"2015-04-18","3136367731.6949987",,"304718604.2712583","63304814.686003"
"2015-04-19","3133241391.63",,"301092115.3637367","54557064.0990633"
"2015-04-20","3157115506.425",,"321062091.2120134","50668036.5119266"
"2015-04-21","3304071908.9550014",,"328588018.4944656","47303792.614963"
"2015-04-22","3292205018.715",,"340388233.7078587","40459254.7797213"
"2015-04-23","3312571610.275",,"341846469.269018","40840230.409152"
"2015-04-24","3254290910.1525",,"339796167.7667424","39260114.3473376"
"2015-04-25","3184369639.96",,"315501902.9038735","61400566.0628165"
"2015-04-26","3080176877.25",,"323353654.003222","37544531.694588"
"2015-04-27","3222813920.04",,"332299624.1235423","37377384.0175077"
"2015-04-28","3182408229.6824985",,"314644936.8074305","43453599.115311"
"2015-04-29","3188139664.71",,"312364348.9789915","51709591.2133685"
"2015-04-30","3333116826.64",,"337954451.3804315","37284764.6852985"
"2015-05-01","3284896594.1999984",,"340151279.4905246","19281118.758037"
"2015-05-02","3319854338.695",,"326937154.224836","49482585.279554"
"2015-05-03","3387421698.4",,"320832803.8378464","34086698.9161036"
"2015-05-04","3375292445.5799985",,"334881285.5285458","22866085.8572357"
"2015-05-05","3334246892.1125016",,"316124972.3924744","50493317.180144"
"2015-05-06","3246886599.4",,"303242683.195057","44880242.592363"
"2015-05-07","3346205371.2500014",,"311341324.7580236","42856166.802465"
"2015-05-08","3442447010.25",,"297658309.5400033","56831846.8297367"
"2015-05-09","3412425891.825",,"297381915.0852535","55969713.6866065"
"2015-05-10","3384490103.1",,"290702584.794519","42977869.065151"
"2015-05-11","3416925739.45",,"299524914.1643413","46976760.6619487"
"2015-05-12","3412239398.9250016",,"312841681.1832371","38550345.3204413"
"2015-05-13","3326910420.225",,"302840371.5353545","33592509.8310455"
"2015-05-14","3344213288",,"293251667.1820126","39034974.2436474"
"2015-05-15","3348265270.1",,"286513847.375918","46866169.084792"
"2015-05-16","3333957591.325",,"293647983.6424344","36217166.7339456"
"2015-05-17","3335463662.775",,"269436871.25086","48029799.64343"
"2015-05-18","3284474808.525",,"261750547.1323772","41351401.8738828"
"2015-05-19","3276971294.9500012",,"301579739.7237211","35576409.9181177"
"2015-05-20","3306688656",,"294044597.5387897","43296347.4085703"
"2015-05-21","3326079679.1249986",,"286740610.6810184","50704203.246103"
"2015-05-22","3419033119.26",,"339589869.5850804","17296879.1997296"
"2015-05-23","3392690898.43522",,"344269253.486328","24818626.306732"
"2015-05-24","3424926508.0275016",,"330173931.6664820","43464184.0964864"
"2015-05-25","3371792792.55",,"327541174.4621393","47650514.6440407"
"2015-05-26","3373426620.6825",,"338583222.2988313","33198392.4041687"
"2015-05-27","3370470121.0375",,"347464032.710025","34429901.210615"
"2015-05-28","3374927913.9625015",,"402762181.6866085","13968152.87285"
"2015-05-29","3369940317.075",,"398227137.61933","57197895.33223"
"2015-05-30","3319341161.04",,"397172391.4063468","31350752.7247532"
"2015-05-31","3266430207.375",,"366387113.9379034","48864303.9921466"
"2015-06-01","3176729202.67",,"358787817.1112448","29101221.6091152"
"2015-06-02","3212024675.365",,"386866448.6261966","18181875.8322434"
"2015-06-03","3208477948.985",,"351411262.9225274","53326845.9173926"
"2015-06-04","3189861690.38",,"316802248.7850176","83547668.9275224"
"2015-06-05","3197922617.155",,"340836246.46535","63085324.63607"
"2015-06-06","3205714609.215",,"343908382.597887","63900457.549503"
"2015-06-07","3181906060.795",,"326742411.172589","58580866.874641"
"2015-06-08","3254270843.1550016",,"369001213.0906349","42517511.4093435"
"2015-06-09","3266011479.8399987",,"370706067.0607438","45704556.5520775"
"2015-06-10","3258552454.57",,"348950240.936981","70737352.873489"
"2015-06-11","3271815631.7050014",,"368749984.5051256","47686453.523263"
"2015-06-12","3280122726.235",,"383388893.364604","35097992.996316"
"2015-06-13","3310175113.435",,"379086207.5461125","46018224.4347575"
"2015-06-14","3324945178.735",,"367479296.3453432","64017534.0807468"
"2015-06-15","3375220318.155",,"394741476.324035","44535742.587795"
"2015-06-16","3564086480.705",,"479050062.5491385","34878519.6036415"
"2015-06-17","3524530310.6400013",,"503773568.8036194","18427111.2617493"
"2015-06-18","3536733401.1999984",,"539565035.3396556","16574914.625456"
"2015-06-19","3457685093.145",,"541627160.474349","24483075.495871"
"2015-06-20","3492955382.99",,"541281698.6601474","29676846.0926326"
"2015-06-21","3488836375.125",,"481909156.4317226","64538493.5953974"
"2015-06-22","3536683169.6000013",,"464740967.4137327","52436557.977736"
"2015-06-23","3488498071.6",,"490200018.9736613","59961827.2227887"
"2015-06-24","3442040366.0175014",,"508035868.4885792","40487924.7341994"
"2015-06-25","3470729479.685",,"505053471.875756","48244709.663864"
"2015-06-26","3471728541.2025",,"498013234.633473","67127347.470067"
"2015-06-27","3589074420.225",,"524749273.968825","61973961.472295"
"2015-06-28","3557369715.93",,"513237284.5586317","54282735.2731983"
"2015-06-29","3672257830.226641",,"564583551.9218237","63170748.1241953"
"2015-06-30","3760650012.699992",,"583862459.807113","45862961.899055"
"2015-07-01","3691294141.84",,"527933734.4421784","57738113.3706816"
"2015-07-02","3651410104.6425366",,"532059987.3624534","81948028.89992"
"2015-07-03","3659678537.625",,"521697235.372737","71539679.127833"
"2015-07-04","3736024266.375",,"548118256.947939","61006690.092841"
"2015-07-05","3889432509.487961",,"562371587.619060","47987469.560499"
"2015-07-06","3855533497.75",,"584522434.3637","52061100.18131"
"2015-07-07","3810376692.0404396",,"586047350.7070184","28173968.332472"
"2015-07-08","3871966451.4313917",,"591458675.7000283","54167802.63019"
"2015-07-09","3862503903.2800016",,"673193697.3424844","31074375.523984"
"2015-07-10","4095521056.4875",,"534113938.883434","34177416.392866"
"2015-07-11","4195301867.783395",,"504264998.368488","44999549.988447"
"2015-07-12","4459352692.658084",,"551156498.409120","30722663.920336"
"2015-07-13","4179711756.9",,"518813697.439395","39262734.238035"
"2015-07-14","4122384618.0649986",,"496785898.3067454","73771736.131306"
"2015-07-15","4084701354.030234",,"492319825.752492","51604234.234784"
"2015-07-16","3981564979.0499988",,"433514121.9467782","64535929.592053"
"2015-07-17","4007009432.32",,"461006476.513882","35992584.685058"
"2015-07-18","3951120257.4274983",,"452027522.3404387","38953164.384603"
"2015-07-19","3926969933.4822383",,"436124136.3796797","42024517.148972"
"2015-07-20","3993823954.025",,"429372505.156614","75906219.339546"
"2015-07-21","3961652068.233111",,"432152311.815012","62116947.159587"
"2015-07-22","3980470592.0700016",,"416378472.2819944","77081952.550104"
"2015-07-23","3973299338.7",,"411982680.756936","66558430.620174"
"2015-07-24","4158911304.5409093",,"488201511.4976667","32397848.019264"
"2015-07-25","4158095826.323497",,"454271319.776670","89101054.971393"
"2015-07-26","4205901558.4920735",,"501363544.1230925","32847304.398934"
"2015-07-27","4219037232.32",,"515841277.921725","45852834.013855"
"2015-07-28","4238912996.72",,"542866747.120336","34485833.424344"
"2015-07-29","4162873225.658961",,"512859972.742572","55744335.116957"
"2015-07-30","4135724833.44",,"488951185.414011","51549163.801769"
"2015-07-31","4090154891.219836",,"503977606.976204","58128619.60069"
"2015-08-01","4047265065.76",,"463978726.357117","67901511.673603"
"2015-08-02","4062048251.28",,"450667014.700055","63680579.846575"
"2015-08-03","4063535808.711956",,"469259991.413175","66060097.476109"
"2015-08-04","4098275923.12",,"504029117.071346","28347996.392264"
"2015-08-05","4057353077.6039124",,"483610797.7849626","58076066.749775"
"2015-08-06","4008508406.56",,"456110845.715765","66320045.786475"
"2015-08-07","4015651480.2780004","0.0","484607124.7816716","33982107.802748"
"2015-08-08","3745910822.1530533","45486904.16","479669931.7175617","72971061.954105"
"2015-08-09","3811337988.900654","42399549.81","520048688.908623","155601532.043373"
"2015-08-10","3817350354.96","41556309.21112176","458756533.13760124","71420848.389647"
"2015-08-11","3909600811.62","64539006.306272194","468903284.818834806","68431155.219173"
"2015-08-12","3879202423.705","76013261.05415402","466964529.96288498","55818771.445501"
"2015-08-13","3821420843.637938","110468836.22388984","422598602.02829916","90465085.132173"
"2015-08-14","3843674745.1425014","110555313.26025319","438566621.51434841","81402186.010777"
"2015-08-15","3777139796.810643","101215246.3781064","432545193.6409176","74380915.464483"
"2015-08-16","3739450598.7300014","89480939.24025029","435671694.90381081","76057660.9882575"
"2015-08-17","3729475807.2000012","87313387.94547918","447466358.87177662","57155721.133253"
"2015-08-18","3672268004.3","92957858.0620156","428719601.0832654","80846048.117319"
"2015-08-19","3279919634.095","90920695.86547753","416097536.19522747","48197286.178285"
"2015-08-20","3406736999.8375","107749185.84108424","415540801.53628876","64589442.294477"
"2015-08-21","3374233144.9200015","102131022.8278611","400900773.9950311","77377441.9754963"
"2015-08-22","3328896176.08","100308763.78229792","392679208.62469108","66387103.334591"
"2015-08-23","3302029052.6449986","98488001.44464436","383265474.75165904","63521705.022088"
"2015-08-24","3053595830.271203","90625948.31797116","384647146.56941784","40836014.000938"
"2015-08-25","3217665292.1924987","84423109.08066371","399637589.50921629","25862646.1441413"
"2015-08-26","3275815633.8700013","81454879.46968535","390990085.46353035","39518257.073703"
"2015-08-27","3243160210.6","82504022.8230964","365802825.8076996","62450066.653504"
"2015-08-28","3370431355.445","86549490.63266213","396465036.87664987","41585192.824478"
"2015-08-29","3324950575.2675","85515599.87435573","393216107.74437857","52907610.2039957"
